event_id,dist_to_river_ord4_m,dist_to_river_ord5_m,dist_to_river_ord6_m
3007,7.151812582703325,7.151812582446146,7.151812582446146
3008,875.5887941910095,875.5887941910095,875.5887941910095
3009,106.22004702668187,106.22004702668187,106.22004702668187
3010,489.03773011722996,489.03773011722996,489.03773011722996
3011,5.509816877043096,5.509816877043096,5.509816877043096
3012,50.10702495448656,50.10702495448656,50.10702495448656
3013,638.9800817006424,638.9800817006424,638.9800817006424
3014,202.41739517029924,202.4173951711188,202.4173951711188
3015,147.66447359917066,147.66447359925988,798.4009976989739
3016,58.42889330438659,58.42889330438659,121.33421002455675
3017,276.5031359346135,276.5031359346135,276.5031359346135
3018,35.31053570008581,35.31053570008581,35.31053570008581
3019,62.294929854008934,62.294929854008934,148.28106096222083
3020,1746.4282442801853,1746.4282442801853,1746.4282442801853
3021,84.5657321581761,84.5657321581761,84.5657321581761
3022,117.39587988903607,117.39587988903607,117.39587988903607
3023,320.965424424308,320.965424424308,320.965424424308
3024,144.2622331295192,144.2622331295192,144.2622331295192
3025,6.911383242248808,6.911383242248808,222.76030013356902
3026,311.1985454460706,311.1985454460706,311.1985454460706
3027,226.37838158439294,226.37838158439294,226.37838158439294
3028,57.48158307029074,57.48158307029074,57.48158307029074
3029,130.22213602954398,130.22213602954398,130.22213602954398
3030,176.65417206751297,176.65417206751297,176.65417206751297
3031,171.21656261316204,171.21656261316204,171.21656261316204
3032,6.208846433314842,38.23272843283251,38.23272843283251
3033,163.7994997779703,163.7994997779703,163.7994997779703
3034,9.99502834675424,9.99502834675424,9.99502834675424
3035,192.26136082468886,192.26136082468886,192.26136082468886
3036,8.120556173350494,8.120556173350494,8.120556173350494
3037,25.951430021790095,25.951430021790095,155.81685189600185
3038,5.509816877043096,5.509816877043096,5.509816877043096
3039,9.99502834675424,9.99502834675424,9.99502834675424
3040,37.812763560401976,37.812763560401976,37.812763560401976
3041,1181.702065683999,1181.702065683999,1181.702065683999
3042,25.951430021790095,25.951430021790095,155.81685189600185
3043,105.81407672766987,105.81407672766987,105.81407672766987
3044,1608.4022201107673,1608.4022201107673,1608.4022201107673
3045,82.52154343423518,82.52154343423518,82.52154343423518
3046,943.0877411518817,943.0877411518817,943.0877411518817
3047,197.7986899672953,197.7986899672953,197.7986899672953
3048,,,
3049,2281.9903740849886,2281.9903740849886,2281.9903740849886
3050,145.83149673854768,145.83149673854768,145.83149673854768
3051,739.4988955349853,739.4988955349853,739.4988955349853
3052,922.7340456659118,922.7340456659118,922.7340456659118
3053,21.025591238829428,21.025591238829428,21.025591238829428
3054,88.82935658517356,88.82935658517356,88.82935658517356
3055,192.7579879938409,300.34950481891286,300.3495048185145
3056,25.951430021790095,25.951430021790095,155.81685189600185
3057,20.803864462835683,20.803864462835683,20.803864462835683
3058,105.81407672766987,105.81407672766987,105.81407672766987
3059,652.7870390363751,652.7870390363751,652.7870390363751
3060,32.68541645555291,32.68541645555291,478.1647122246586
3061,433.48462160189814,1736.5797361102739,1736.5797361102314
3062,106.93903877648694,106.93903877648694,106.93903877648694
3063,61.249857632550835,61.249857632550835,61.24985763158181
3064,197.45330460588144,197.45330460588144,197.45330460588144
3065,133.07826484688175,133.07826484688175,133.07826484663335
3066,282.3820439301347,282.3820439301347,282.38204393095583
3067,131.21128199938693,131.21128199938693,131.2112819993496
3068,61.19036024270122,61.19036024270122,61.19036024270122
3069,585.1189038368693,585.1189038368693,585.1189038367331
3070,12.46534479181278,12.46534479181278,127.19785175476599
3071,10.387321081422064,10.387321081422064,47.78045828885226
3072,271.32440938374,271.32440938374,271.32440938374
3073,19.80675554734616,19.80675554734616,19.80675554734616
3074,1.5764660941276178,1.5764660941276178,1.5764660941276178
3075,196.35592892984025,196.35592892984025,196.35592892984025
3076,979.1111680117085,979.1111680117085,979.1111680117085
3077,870.5690226489211,870.5690226489211,870.5690226489211
3078,10.265197810612472,10.265197810612472,10.265197810612472
3079,810.0213243911544,810.0213243911544,810.0213243911544
3080,780.8093455528814,780.8093455528814,780.8093455528814
3081,475.046519140836,475.046519140836,475.046519140836
3082,651.0934425339682,651.0934425339682,651.0934425339682
3083,408.71779969117324,1296.4527024857605,1296.4527024857605
3084,28.64797765053824,28.64797765053824,28.64797765053824
3085,458.13442914489804,1271.1508004197037,1271.1508004197037
3086,705.6299183502193,705.6299183502193,705.6299183502193
3087,273.0073818238966,273.0073818238966,273.0073818238966
3088,108.89776853955708,108.89776853955708,108.89776853955708
3089,68.36104917026181,683.5134406015845,683.5134406015845
3090,22.12364114533449,22.12364114533449,22.12364114533449
3091,314.5406762342429,314.5406762342429,314.5406762342429
3092,174.96093657778152,328.57551108783775,328.57551108783775
3093,729.5903340203271,729.5903340203271,729.5903340203271
3094,24.533272921239767,24.533272921239767,79.12816610101463
3095,33.39612002149078,33.39612002149078,33.39612002149078
3096,35.617976270559595,35.617976270559595,35.617976270559595
3097,339.0836461123495,339.0836461123495,339.0836461123495
3098,7.151812582703325,7.151812582446146,7.151812582446146
3099,0.7775217416848099,0.7775217416848099,0.7775217416848099
3100,184.4501050593141,184.4501050593141,184.4501050593141
3101,345.3357930193789,345.3357930193789,345.3357930193789
3102,6.975533718389287,6.975533718389287,6.975533718389287
3103,91.6847882205419,91.6847882205419,91.68478822016307
3104,93.2119077369378,93.2119077369378,93.2119077369378
3105,256.88862048241305,256.88862048241305,256.88862048241305
3106,432.6059771809511,432.6059771809511,432.6059771809511
3107,300.1465902798484,300.1465902798484,300.1465902798484
3108,0.6141036003181375,0.6141036003181375,0.6141036003181375
3109,16.15312475638765,16.15312475638765,16.15312475638765
3110,244.37663816733405,244.37663816733405,244.37663816733405
3111,867.3118843581861,867.3118843581861,867.3118843583183
3112,70.38818607787181,70.38818607787181,70.38818607787181
3113,141.1576488419874,141.1576488419874,141.1576488419874
3114,5771.441227273112,5771.441227273112,5771.441227273112
3115,193.3647076900641,193.3647076900641,193.3647076900641
3116,210.44279565299237,539.3006987839104,539.3006987839104
3117,159.555759599465,159.555759599465,159.55575959949425
3118,475.3096646910023,475.3096646910023,475.3096646907513
3119,18.79807773944295,18.79807773944295,18.79807773944295
3120,193.48602704088722,193.48602704088722,540.103203976414
3121,659.1380951218653,659.1380951218653,3464.8028189253414
3122,29.261322941425078,29.261322941425078,63.55508867182176
3123,253.83273016654198,253.83273016654198,253.83273016654198
3124,100.7289085206785,100.7289085206785,100.7289085206785
3125,100.49964957573319,100.49964957573319,100.49964957573319
3126,141.66917574087128,141.66917574087128,141.66917574087128
3127,851.5259852462341,2993.9830368145663,2993.9830368145663
3128,2.476542194470908,2.476542194470908,2.476542194470908
3129,130.8773892420849,1043.456182935731,1043.456182935731
3130,655.3318783374477,655.3318783374477,655.331878337414
3131,38.58136315929622,38.58136315929622,38.58136315929622
3132,155.53896020289096,155.53896020289096,155.53896020289096
3133,12.501952931150743,12.501952931150743,12.501952931150743
3134,,,
3135,25.050500988191406,25.050500988191406,25.050500987945014
3136,168.9910384669991,168.9910384669991,168.9910384669991
3137,49.0280675414194,49.0280675414194,49.0280675414194
3138,61.451636624804316,61.451636624804316,61.451636624804316
3139,156.51255649444647,156.51255649444647,156.51255649444647
3140,579.8566665600428,579.8566665600428,579.8566665600428
3141,537.1470150218261,537.1470150218261,537.1470150218261
3142,39.93661547200258,39.93661547200258,39.93661547200258
3143,129.53133581667785,478.7027545234541,478.7027545234541
3144,358.48591298450845,358.48591298450845,358.4859129848422
3145,723.8798775864868,723.8798775864868,723.8798775868175
3146,155.693146114082,155.69314611429255,155.69314611429255
3147,36.64057075998593,36.64057075998593,36.64057075998593
3148,155.11986410792235,155.11986410792235,155.11986410792235
3149,217.60539512214362,217.60539512214362,217.60539512214362
3150,116.89215790406311,116.89215790406311,116.89215790406311
3151,278.2592702359047,278.2592702359047,278.2592702359047
3152,7.097239113850284,7.097239113850284,7.097239113850284
3153,163.71678409997224,163.71678409997224,163.71678409997224
3154,6.78772588416901,6.78772588416901,286.4992970257878
3155,193.39412293685996,193.39412293685996,193.39412293685996
3156,585.4163553773277,585.4163553768543,585.4163553768543
3157,157.15296099422218,157.15296099422218,157.15296099422218
3158,254.24420552745036,254.24420552745036,575.5193667786214
3159,264.08855472983413,264.08855472983413,264.08855472983413
3160,133.66453882191132,848.3628688581509,1147.0615124564308
3161,3.6772816126582977,3.6772816126582977,3.6772816126582977
3162,,,
3163,2870.0657076290913,2870.0657076290913,2870.0657076290913
3164,465.047030315149,535.6662050026849,535.6662050026849
3165,187.8371907039835,187.8371907039835,187.83719070383532
3166,61.63565069053757,61.63565069053757,61.63565069053757
