event_id,dist_to_river_ord4_m,dist_to_river_ord5_m,dist_to_river_ord6_m
1003,858.7245866685508,858.7245866685508,858.7245866685508
1004,183.28450257337698,183.28450257337698,183.28450257337698
1005,383.77626871834326,383.77626871834326,383.77626871834326
1006,161.8037274724241,161.8037274724241,161.8037274724241
1007,1227.0729420289165,1244.5208014085274,1244.5208014085274
1008,317.32397262754034,317.32397262754034,317.32397262754034
1009,161.90494346684503,161.90494346684503,161.90494346684503
1010,1331.948076230972,1331.948076230972,1331.948076230972
1011,124.4361272479133,124.4361272479133,124.4361272479133
1012,166.0489428532151,166.0489428532151,166.0489428532151
1013,1759.8712396935161,1759.8712396935161,1759.8712396935161
1014,399.19234474985683,399.19234474985683,399.19234474985683
1015,103.0486800342976,103.0486800342976,103.0486800342976
1016,722.2584499424382,722.2584499424382,722.2584499424382
1017,2046.0163195402884,2046.0163195402884,2470.6920442143687
1018,509.0153647841854,509.0153647841854,642.6037166224016
1019,,,
1020,53.39610754750067,53.39610754750067,53.39610754750067
1021,2229.572252588794,2229.572252588794,2229.572252588794
1022,976.9202329758036,976.9202329758036,976.9202329758036
1023,188.02751819401237,188.02751819401237,188.02751819401237
1024,6.862841855444884,86.7833388885967,86.7833388885967
1025,219.99881568300884,219.99881568300884,219.99881568300884
1026,251.75193717177496,251.75193717177496,449.69189000440485
1027,294.4104949643531,294.4104949643531,294.4104949643531
1028,515.2680152392804,515.2680152392804,776.9370486163384
1029,241.42491051170182,241.42491051170182,241.42491051170182
1030,63.28694451957292,63.28694451957292,63.28694451957292
1031,414.7399574253552,414.7399574253552,414.7399574253552
1032,234.83644062555712,234.83644062555712,234.83644062555712
1033,1889.819099718159,1889.819099718159,1889.819099718159
1034,117.47571658803994,117.47571658803994,833.2285232195915
1035,101.69853279709257,101.69853279709257,111.1772248660946
1036,376.426409060205,949.1202808111121,949.1202808111121
1037,136.72886139809077,136.72886139809077,136.72886139809077
1038,156.28483283517141,156.28483283517141,156.28483283517141
1039,213.45182321050572,213.45182321050572,213.45182321050572
1040,790.4478126417582,1318.7543789870672,1318.7543789870672
1041,163.76034259086123,163.76034259086123,163.76034259086123
1042,222.78122173395707,222.78122173395707,222.78122173395707
1043,262.48850538257875,262.48850538257875,262.48850538257875
1044,1533.9185404193688,1533.9185404193688,1533.9185404193688
1045,84.51328082531242,84.51328082531242,84.51328082531242
1046,106.37635656211374,359.40091655285204,359.40091655285204
1047,499.6070470696936,499.6070470696936,499.6070470696936
1048,508.66504400644806,508.66504400644806,508.66504400644806
1049,72.81440255827226,72.81440255827226,72.81440255827226
1050,255.33420207290163,255.33420207290163,255.33420207290163
1051,106.37635656211374,359.40091655285204,359.40091655285204
1052,473.0075674580751,473.0075674580751,1083.599936694381
1053,6.78772588416901,6.78772588416901,286.4992970257137
1054,508.66504400644806,508.66504400644806,508.66504400644806
1055,433.1300774243931,433.1300774243931,506.9824349101832
1056,499.6070470696936,499.6070470696936,499.6070470696936
1057,84.51328082531242,84.51328082531242,84.51328082531242
1058,31.81579565409327,31.81579565409327,31.81579565409327
1059,354.0114636538772,354.0114636538772,354.0114636538772
1060,,,
1061,1165.8668726377484,1165.8668726377484,1165.8668726377484
1062,559.4914793335013,559.4914793335013,559.4914793335013
1063,622.8528123756696,622.8528123756696,622.8528123756696
1064,263.03097932818207,263.03097932818207,263.03097932818207
1065,943.0941649351769,943.0941649351769,943.0941649351769
1066,350.40514162197826,350.40514162197826,350.40514162197826
1067,197.09108944132979,197.09108944132979,197.09108944132979
1068,918.1417727222026,918.1417727222026,956.238631987299
1069,698.3819279128845,698.3819279128845,698.3819279128845
1070,766.3582124921353,766.3582124921353,954.2040620722173
1071,210.43299682872865,210.43299682872865,210.43299682872865
1072,,,
1073,480.9100837232526,480.9100837232526,891.9632069018932
1074,,,
1075,13.159696396561879,13.159696396561879,13.159696396561879
1076,,,
1077,66.54490273817187,66.54490273817187,66.54490273817187
1078,,,
1079,145.81153618888032,145.81153618888032,447.03650263898174
1080,,,
1081,43.78850884568909,43.78850884568909,57.73396534709417
1082,704.7121817892643,704.7121817892643,704.7121817892643
1083,998.1663362917283,998.1663362917283,3151.208020696294
1084,78.31913190693203,78.31913190693203,78.31913190693203
1085,,,
1086,2275.2744142950955,2275.2744142950955,2275.2744142950955
1087,34.18720117161324,34.18720117161324,34.18720117161324
1088,76.02721416969615,76.02721416969615,76.02721416969615
1089,33.15785543013943,33.15785543013943,33.15785543013943
1090,97.46109927240138,97.46109927236715,97.46109927236715
1091,16.522009065337873,16.522009065337873,16.522009065337873
1092,77.22812212304031,77.22812212304031,77.22812212304031
1093,1181.1756938097262,1181.1756938097262,1181.1756938097262
1094,145.91496474747407,145.91496474747407,145.91496474747407
1095,136.87557346507214,136.87557346507214,136.87557346507214
1096,690.9003488149976,690.9003488149976,690.9003488149976
1097,87.34622552368975,87.34622552368975,146.02150955902644
1098,,,
1099,,,
1100,1.3019866081710139,1.3019866081710139,1.3019866081710139
1101,380.592498276155,380.592498276155,380.592498276155
1102,16.29475706820941,16.29475706820941,16.29475706820941
1103,24.98909797883659,24.98909797883659,24.98909797883659
1104,,,
1105,319.99374427942837,319.99374427942837,319.99374427942837
1106,250.09168264907558,250.09168264907558,250.09168264907558
1107,262.5716066149628,262.5716066149628,423.1703478335979
1108,122.19108717503765,122.19108717503765,122.19108717503765
1109,807.7921416459645,807.7921416459645,807.7921416459645
1110,146.19950807246224,146.19950807246224,146.19950807246224
1111,699.7896452313684,699.7896452313684,943.9785039967089
1112,616.9913081895531,616.9913081895531,616.9913081895531
1113,145.86126562289542,145.86126562289542,145.86126562289542
1114,3483.2136936343722,3483.2136936343722,3483.2136936343722
1115,499.73563354920543,499.73563354920543,499.73563354920543
1116,1352.1040160134567,1352.1040160134567,1352.1040160134567
1117,1876.5127670528047,1876.5127670528047,1876.5127670528047
